supplier,amount,department,account,cost_center,project_id,personnel,reference,tax_persentage,city,created_at,Test_category
supplier0,501941,department5,10,CC1,P1,EMP10,REF3,10,Skovde,2024/03/11 17:26:31,Test_category1
supplier10,520385,department9,9,CC4,P3,EMP5,REF1,20,Sundsvall,2020/03/28 16:33:36,Test_category2
supplier6,128512,department9,5,CC4,P4,EMP9,REF0,10,Lulea,2021/06/04 12:59:10,Test_category6
supplier2,115378,department6,3,CC2,P7,EMP9,REF7,25,Skovde,2020/03/04 15:26:08,Test_category10
supplier2,22854,department5,8,CC6,P1,EMP2,REF6,0,Uppsala,2016/04/08 10:02:34,Test_category1
supplier8,364297,department10,7,CC5,P10,EMP1,REF2,20,Lindkoping,2024/08/01 11:36:46,Test_category6
supplier6,204509,department5,7,CC0,P10,EMP5,REF5,10,Malmo,2016/03/10 17:42:18,Test_category10
supplier2,319919,department4,5,CC8,P4,EMP5,REF6,25,Malmo,2017/12/25 14:19:29,Test_category3
supplier1,201408,department6,8,CC5,P9,EMP4,REF1,10,Malmo,2017/11/15 10:30:44,Test_category10
supplier8,786754,department3,7,CC10,P8,EMP1,REF4,20,Sundsvall,2015/09/15 10:53:03,Test_category1
supplier1,116958,department9,10,CC3,P9,EMP5,REF7,20,Sundsvall,2016/02/15 09:07:59,Test_category3
supplier0,252811,department6,7,CC4,P10,EMP2,REF10,20,Norrkoping,2020/01/22 08:24:33,Test_category10
supplier5,56930,department10,2,CC0,P6,EMP0,REF4,10,Gothenburg,2022/11/11 14:26:19,Test_category4
supplier1,452621,department0,4,CC5,P6,EMP10,REF9,25,Lulea,2024/08/28 10:53:28,Test_category4
supplier0,362850,department4,2,CC2,P1,EMP1,REF0,20,Skovde,2023/05/11 11:53:06,Test_category1
supplier2,600200,department5,3,CC10,P5,EMP4,REF2,20,Malmo,2018/08/09 13:42:55,Test_category4
supplier4,161980,department4,2,CC2,P0,EMP0,REF0,20,Malmo,2024/12/23 10:40:55,Test_category4
supplier9,758666,department2,3,CC3,P2,EMP0,REF0,20,Skovde,2015/04/15 15:58:48,Test_category3
supplier3,108355,department2,6,CC7,P7,EMP8,REF7,10,Stockholm,2016/08/01 13:31:55,Test_category9
supplier8,35009,department0,2,CC9,P5,EMP8,REF6,10,Vaxjo,2016/11/12 16:11:03,Test_category3
supplier3,764782,department8,4,CC10,P1,EMP0,REF9,25,Lindkoping,2019/03/02 11:20:51,Test_category8
supplier3,643412,department1,8,CC3,P8,EMP0,REF5,0,Malmo,2020/04/16 16:06:03,Test_category0
supplier5,473942,department6,8,CC3,P5,EMP8,REF4,20,Norrkoping,2022/06/01 15:26:39,Test_category0
supplier1,642571,department0,4,CC10,P6,EMP1,REF7,0,Sundsvall,2018/05/09 12:03:18,Test_category4
supplier2,881283,department10,1,CC1,P10,EMP9,REF5,25,Lindkoping,2018/10/04 12:24:56,Test_category5
supplier0,646219,department0,2,CC6,P6,EMP4,REF6,20,Norrkoping,2020/09/06 12:42:32,Test_category2
supplier1,281698,department8,2,CC3,P1,EMP0,REF10,0,Malmo,2022/06/07 14:00:10,Test_category8
supplier9,560593,department9,9,CC8,P2,EMP0,REF9,0,Stockholm,2020/02/12 12:11:29,Test_category6
supplier3,945970,department6,2,CC8,P3,EMP5,REF6,25,Norrkoping,2022/05/19 11:43:19,Test_category2
supplier0,697835,department0,10,CC1,P10,EMP4,REF3,25,Sundsvall,2017/11/06 08:44:58,Test_category6
supplier9,971024,department9,10,CC6,P2,EMP4,REF5,0,Vaxjo,2021/07/21 17:48:25,Test_category1
supplier9,445319,department1,2,CC0,P4,EMP2,REF4,25,Malmo,2020/10/28 10:25:23,Test_category1
supplier6,269623,department6,5,CC8,P1,EMP1,REF9,20,Norrkoping,2018/12/25 08:47:05,Test_category10
supplier8,296127,department2,3,CC0,P8,EMP8,REF2,10,Norrkoping,2015/08/29 14:27:38,Test_category5
supplier6,637512,department8,1,CC10,P1,EMP8,REF3,10,Sundsvall,2022/03/05 11:49:26,Test_category4
supplier10,602373,department1,2,CC1,P10,EMP6,REF9,0,Vaxjo,2021/10/19 12:45:17,Test_category10
supplier1,944284,department4,3,CC3,P4,EMP9,REF4,20,Norrkoping,2023/11/04 15:44:27,Test_category0
supplier10,183320,department5,9,CC1,P8,EMP5,REF3,20,Malmo,2022/11/25 10:37:05,Test_category1
supplier9,921996,department10,1,CC2,P4,EMP9,REF0,10,Sundsvall,2022/01/29 10:28:18,Test_category1
supplier4,746849,department1,5,CC4,P8,EMP5,REF0,20,Skovde,2022/11/22 16:48:47,Test_category9
supplier9,713796,department4,9,CC0,P1,EMP4,REF9,0,Lulea,2020/04/04 14:22:15,Test_category10
supplier5,96766,department10,10,CC4,P9,EMP0,REF7,10,Sundsvall,2019/12/03 15:24:19,Test_category2
supplier3,343313,department6,4,CC4,P4,EMP6,REF10,25,Stockholm,2019/12/31 13:13:50,Test_category4
supplier1,621971,department9,10,CC1,P9,EMP5,REF8,0,Norrkoping,2017/06/04 09:50:25,Test_category6
supplier10,263698,department5,2,CC10,P10,EMP8,REF6,25,Uppsala,2020/03/22 10:47:05,Test_category5
supplier9,743939,department5,10,CC1,P3,EMP2,REF6,0,Sundsvall,2023/01/15 16:09:48,Test_category6
supplier1,398761,department5,9,CC9,P9,EMP10,REF3,10,Lulea,2015/10/14 08:23:48,Test_category7
supplier5,297761,department4,2,CC6,P7,EMP10,REF6,25,Malmo,2024/03/25 11:17:54,Test_category0
supplier0,760807,department9,4,CC0,P7,EMP7,REF5,0,Uppsala,2017/12/11 15:02:13,Test_category6
supplier1,97947,department3,9,CC4,P0,EMP10,REF5,0,Lulea,2021/08/11 17:25:51,Test_category4
supplier2,299135,department5,0,CC6,P1,EMP0,REF0,0,Malmo,2017/02/03 16:32:59,Test_category7
supplier4,245086,department1,4,CC1,P8,EMP0,REF3,25,Skovde,2018/12/01 12:33:27,Test_category9
supplier8,145054,department8,7,CC10,P4,EMP1,REF4,10,Skovde,2016/08/13 14:08:46,Test_category5
supplier7,11346,department6,10,CC9,P5,EMP6,REF5,0,Skovde,2019/10/10 14:55:02,Test_category2
supplier7,434270,department2,9,CC9,P2,EMP0,REF0,25,Stockholm,2024/07/07 12:48:16,Test_category0
supplier6,228430,department3,5,CC2,P6,EMP0,REF3,20,Gothenburg,2022/10/29 15:49:00,Test_category6
supplier4,511812,department10,7,CC5,P3,EMP4,REF1,10,Norrkoping,2015/01/15 12:08:34,Test_category2
supplier1,423810,department2,5,CC6,P8,EMP7,REF7,20,Skovde,2016/10/28 09:03:19,Test_category3
supplier4,841811,department9,10,CC8,P10,EMP0,REF0,25,Sundsvall,2017/01/03 08:15:19,Test_category6
supplier5,551883,department3,0,CC4,P2,EMP8,REF3,10,Norrkoping,2022/10/17 09:38:32,Test_category3
supplier9,279175,department7,9,CC1,P3,EMP10,REF7,25,Uppsala,2017/12/11 15:24:44,Test_category6
supplier7,281020,department6,10,CC6,P9,EMP6,REF0,20,Malmo,2019/09/06 14:16:31,Test_category4
supplier0,912346,department0,1,CC7,P5,EMP1,REF1,10,Skovde,2017/07/14 16:42:33,Test_category8
supplier9,385135,department2,7,CC10,P0,EMP2,REF5,25,Norrkoping,2016/06/18 12:30:01,Test_category3
supplier7,960647,department3,5,CC2,P7,EMP1,REF6,0,Vaxjo,2019/01/19 15:28:17,Test_category9
supplier8,34083,department8,4,CC5,P7,EMP6,REF8,25,Malmo,2023/11/30 16:46:03,Test_category5
supplier2,188613,department0,6,CC1,P10,EMP7,REF3,10,Skovde,2018/02/09 13:59:28,Test_category0
supplier0,304484,department5,3,CC9,P1,EMP8,REF2,10,Uppsala,2018/11/02 08:49:10,Test_category0
supplier4,878439,department7,7,CC4,P3,EMP10,REF8,10,Stockholm,2020/08/16 17:30:25,Test_category10
supplier10,654135,department7,7,CC9,P2,EMP5,REF10,0,Lindkoping,2020/12/12 10:55:37,Test_category4
supplier3,464147,department2,3,CC0,P7,EMP3,REF0,20,Sundsvall,2015/07/30 17:46:32,Test_category6
supplier10,991997,department6,7,CC10,P8,EMP6,REF10,0,Lulea,2024/07/12 16:38:48,Test_category2
supplier3,257584,department0,5,CC5,P2,EMP1,REF1,0,Lulea,2023/07/04 09:56:05,Test_category0
supplier0,15312,department1,10,CC9,P8,EMP6,REF4,20,Lindkoping,2024/07/11 15:50:10,Test_category10
supplier1,662077,department8,0,CC4,P10,EMP4,REF3,10,Lindkoping,2019/09/29 16:57:08,Test_category3
supplier7,648271,department5,10,CC0,P10,EMP5,REF0,20,Gothenburg,2023/09/09 17:58:19,Test_category6
supplier6,30019,department7,3,CC8,P7,EMP4,REF7,25,Stockholm,2024/12/09 10:59:03,Test_category3
supplier10,827808,department5,5,CC1,P9,EMP4,REF7,20,Vaxjo,2022/10/15 08:59:20,Test_category8
supplier5,881731,department2,4,CC9,P0,EMP10,REF4,0,Lindkoping,2015/11/30 11:48:02,Test_category3
supplier9,457983,department8,10,CC8,P0,EMP5,REF8,10,Gothenburg,2024/07/23 17:50:19,Test_category1
supplier1,687633,department2,8,CC4,P5,EMP10,REF10,25,Vaxjo,2021/07/13 10:35:29,Test_category7
supplier4,117199,department10,6,CC5,P5,EMP8,REF3,0,Lindkoping,2022/04/04 12:32:32,Test_category1
supplier8,124443,department4,10,CC6,P0,EMP1,REF6,25,Uppsala,2017/07/19 17:27:42,Test_category8
supplier10,153772,department8,5,CC0,P5,EMP2,REF4,20,Uppsala,2020/07/30 08:47:27,Test_category0
supplier4,881864,department7,5,CC4,P9,EMP3,REF10,25,Skovde,2021/12/12 13:00:55,Test_category10
supplier1,290954,department4,2,CC5,P2,EMP1,REF7,10,Stockholm,2024/06/03 16:49:57,Test_category10
supplier5,177951,department10,2,CC3,P0,EMP4,REF6,0,Malmo,2021/07/25 14:32:35,Test_category8
supplier10,719280,department8,9,CC5,P3,EMP9,REF4,10,Lulea,2022/04/11 08:01:26,Test_category3
supplier5,94998,department1,3,CC4,P10,EMP10,REF5,10,Norrkoping,2015/12/15 10:14:14,Test_category5
supplier8,126537,department2,5,CC6,P4,EMP1,REF7,0,Lindkoping,2017/10/10 17:29:28,Test_category0
supplier5,281147,department2,4,CC7,P1,EMP2,REF4,20,Malmo,2017/04/23 10:27:42,Test_category10
supplier1,882009,department2,8,CC9,P1,EMP9,REF8,10,Uppsala,2021/01/15 11:40:40,Test_category3
supplier8,117609,department7,9,CC3,P0,EMP0,REF10,0,Lindkoping,2017/11/16 17:41:55,Test_category7
supplier1,685675,department1,4,CC3,P0,EMP2,REF1,10,Gothenburg,2024/11/05 10:35:26,Test_category5
supplier9,662984,department1,8,CC1,P1,EMP5,REF5,0,Norrkoping,2019/09/11 10:24:32,Test_category2
supplier4,582379,department10,3,CC1,P5,EMP0,REF6,10,Uppsala,2021/09/23 09:27:59,Test_category7
supplier2,343075,department2,2,CC2,P1,EMP10,REF7,0,Lulea,2018/06/01 13:29:33,Test_category0
supplier4,72830,department2,9,CC3,P10,EMP8,REF10,0,Vaxjo,2018/12/02 14:27:45,Test_category2
supplier10,429964,department3,6,CC7,P3,EMP7,REF2,0,Skovde,2019/01/10 13:04:59,Test_category7
supplier5,229381,department6,10,CC2,P6,EMP1,REF1,0,Skovde,2017/04/11 12:16:31,Test_category8
supplier10,432854,department3,1,CC10,P5,EMP1,REF10,20,Uppsala,2017/10/09 11:30:07,Test_category8
supplier9,870652,department4,6,CC10,P9,EMP6,REF9,25,Uppsala,2017/07/02 08:13:41,Test_category5
supplier3,771158,department2,8,CC8,P10,EMP1,REF8,20,Sundsvall,2024/11/04 12:49:55,Test_category10
supplier4,906886,department1,4,CC7,P1,EMP5,REF10,10,Uppsala,2015/07/31 17:55:04,Test_category6
supplier0,881844,department1,2,CC6,P4,EMP5,REF8,20,Lulea,2024/12/10 12:09:08,Test_category0
supplier6,241746,department4,4,CC7,P0,EMP6,REF1,10,Gothenburg,2021/04/30 17:55:25,Test_category0
supplier4,75304,department1,9,CC0,P9,EMP1,REF2,20,Lindkoping,2024/12/27 08:41:08,Test_category2
supplier3,496560,department10,3,CC7,P6,EMP5,REF2,25,Gothenburg,2019/01/01 12:53:31,Test_category9
supplier10,220894,department1,3,CC0,P8,EMP8,REF10,0,Malmo,2016/04/20 15:18:29,Test_category8
supplier0,35955,department7,2,CC0,P9,EMP1,REF0,25,Stockholm,2022/07/05 08:57:59,Test_category5
supplier2,755263,department3,2,CC4,P6,EMP3,REF5,0,Lulea,2023/10/24 08:39:01,Test_category5
supplier10,261202,department8,1,CC6,P0,EMP9,REF7,20,Norrkoping,2022/02/14 09:34:50,Test_category10
supplier1,53953,department3,3,CC1,P6,EMP4,REF2,0,Stockholm,2022/01/07 09:50:36,Test_category9
supplier2,73414,department7,4,CC9,P4,EMP10,REF4,10,Sundsvall,2015/12/26 11:27:32,Test_category10
supplier6,185130,department0,8,CC6,P6,EMP8,REF5,20,Norrkoping,2016/12/28 16:43:27,Test_category3
supplier1,376264,department1,10,CC9,P10,EMP6,REF5,20,Sundsvall,2016/03/08 10:28:07,Test_category9
supplier5,875388,department10,7,CC1,P5,EMP1,REF8,0,Skovde,2018/10/23 12:11:47,Test_category3
supplier9,999942,department8,0,CC8,P7,EMP1,REF6,0,Sundsvall,2022/06/07 13:10:15,Test_category10
supplier10,976518,department6,4,CC1,P10,EMP2,REF5,20,Malmo,2024/01/28 12:00:41,Test_category6
supplier0,76046,department2,3,CC2,P10,EMP6,REF1,10,Lulea,2017/01/19 14:59:46,Test_category0
supplier10,240712,department4,8,CC5,P0,EMP7,REF6,25,Stockholm,2017/04/12 13:36:04,Test_category0
supplier7,784359,department7,2,CC4,P8,EMP7,REF8,25,Malmo,2022/09/28 08:07:45,Test_category8
supplier5,82349,department1,1,CC4,P9,EMP8,REF1,25,Malmo,2015/10/19 17:17:23,Test_category10
supplier5,344691,department8,6,CC3,P3,EMP1,REF1,20,Gothenburg,2018/12/16 17:10:10,Test_category2
supplier7,413281,department8,6,CC4,P0,EMP0,REF6,25,Malmo,2021/11/08 08:17:05,Test_category1
supplier1,567921,department1,0,CC5,P7,EMP0,REF0,25,Malmo,2023/04/18 10:26:11,Test_category7
supplier3,694952,department6,9,CC2,P1,EMP7,REF8,10,Lulea,2022/02/16 16:24:52,Test_category8
supplier2,22826,department0,6,CC3,P7,EMP4,REF6,10,Malmo,2024/11/17 12:22:02,Test_category1
supplier2,619980,department1,7,CC7,P6,EMP5,REF4,20,Norrkoping,2016/11/23 15:32:53,Test_category1
supplier9,339958,department3,9,CC6,P5,EMP5,REF9,20,Vaxjo,2023/02/21 17:20:03,Test_category5
supplier6,127861,department8,10,CC9,P1,EMP7,REF9,0,Malmo,2017/11/25 14:20:50,Test_category8
supplier6,867765,department10,9,CC6,P9,EMP10,REF5,25,Skovde,2018/05/14 17:04:35,Test_category4
supplier7,370564,department6,3,CC7,P9,EMP7,REF7,10,Uppsala,2024/04/04 14:00:16,Test_category3
supplier7,516129,department0,0,CC0,P6,EMP1,REF5,25,Uppsala,2022/12/18 10:25:55,Test_category8
supplier9,199336,department4,9,CC3,P6,EMP0,REF4,0,Lulea,2024/06/25 14:11:32,Test_category2
supplier8,35362,department1,2,CC9,P0,EMP8,REF4,20,Malmo,2023/04/10 14:55:47,Test_category7
supplier2,755295,department0,7,CC5,P0,EMP0,REF10,25,Stockholm,2015/04/19 08:06:09,Test_category1
supplier10,953278,department10,9,CC5,P7,EMP2,REF5,20,Lindkoping,2018/10/15 17:16:24,Test_category10
supplier7,710434,department0,2,CC8,P10,EMP4,REF3,20,Sundsvall,2019/08/21 10:26:19,Test_category4
supplier4,889184,department1,9,CC2,P10,EMP9,REF2,10,Lindkoping,2023/11/17 10:26:29,Test_category2
supplier0,262340,department10,1,CC2,P5,EMP5,REF9,0,Lulea,2020/05/18 17:22:55,Test_category4
supplier0,842873,department7,8,CC8,P2,EMP10,REF0,0,Vaxjo,2017/09/28 11:34:14,Test_category9
supplier5,229329,department10,4,CC8,P7,EMP5,REF8,10,Lindkoping,2024/12/14 13:09:26,Test_category3
supplier2,894812,department1,9,CC0,P8,EMP0,REF0,0,Sundsvall,2016/12/25 09:05:45,Test_category9
supplier0,82414,department3,4,CC2,P10,EMP7,REF8,25,Lulea,2020/08/04 16:12:49,Test_category0
supplier0,838385,department7,10,CC7,P0,EMP8,REF8,20,Skovde,2021/07/24 13:02:43,Test_category5
supplier7,966049,department2,3,CC5,P7,EMP8,REF4,20,Stockholm,2022/02/17 09:21:11,Test_category7
supplier10,883478,department0,4,CC8,P6,EMP8,REF7,20,Sundsvall,2022/02/22 10:54:06,Test_category9
supplier6,996786,department1,5,CC6,P3,EMP1,REF1,0,Sundsvall,2021/10/08 08:51:00,Test_category5
supplier8,631532,department8,9,CC7,P3,EMP7,REF6,25,Gothenburg,2024/01/22 15:10:16,Test_category6
supplier10,118805,department7,9,CC10,P9,EMP9,REF0,25,Vaxjo,2022/01/15 08:10:20,Test_category7
supplier6,832928,department4,4,CC3,P1,EMP1,REF8,20,Gothenburg,2016/12/26 10:21:58,Test_category5
supplier0,421170,department9,10,CC1,P7,EMP7,REF1,10,Uppsala,2020/08/01 12:30:29,Test_category0
supplier1,948263,department2,1,CC5,P2,EMP8,REF8,10,Stockholm,2020/04/01 17:32:09,Test_category2
supplier5,353155,department6,6,CC2,P8,EMP3,REF10,25,Lulea,2015/09/30 09:53:12,Test_category9
supplier0,6984,department2,1,CC5,P6,EMP1,REF2,0,Lulea,2023/07/21 13:07:42,Test_category8
supplier6,622087,department3,6,CC10,P0,EMP2,REF2,25,Uppsala,2022/12/17 13:51:42,Test_category4
supplier9,343579,department10,10,CC4,P6,EMP3,REF8,0,Malmo,2022/01/11 10:49:41,Test_category0
supplier1,982916,department10,7,CC9,P8,EMP5,REF3,25,Stockholm,2022/08/01 08:24:26,Test_category10
supplier3,86035,department7,2,CC2,P3,EMP8,REF1,0,Sundsvall,2020/01/26 08:16:29,Test_category8
supplier3,357828,department6,9,CC6,P9,EMP8,REF3,20,Lulea,2023/07/25 09:47:25,Test_category8
supplier8,751844,department1,8,CC10,P4,EMP10,REF4,25,Stockholm,2019/08/01 16:25:02,Test_category5
supplier8,261549,department1,4,CC3,P4,EMP4,REF5,0,Uppsala,2021/01/19 17:34:42,Test_category9
supplier3,531290,department7,6,CC7,P5,EMP6,REF8,10,Gothenburg,2015/10/05 09:22:26,Test_category5
supplier1,223184,department1,7,CC4,P1,EMP3,REF4,0,Stockholm,2022/11/08 14:55:11,Test_category3
supplier5,357727,department2,4,CC4,P10,EMP7,REF8,0,Lulea,2015/05/09 10:25:19,Test_category1
supplier10,857719,department10,5,CC2,P9,EMP2,REF5,0,Norrkoping,2016/03/07 15:20:31,Test_category4
supplier8,843454,department6,5,CC3,P6,EMP9,REF10,0,Skovde,2022/06/03 12:08:17,Test_category4
supplier6,159762,department4,3,CC6,P7,EMP2,REF6,0,Vaxjo,2021/08/21 11:16:39,Test_category2
supplier1,22779,department1,2,CC2,P7,EMP6,REF10,25,Skovde,2024/05/08 12:48:10,Test_category5
supplier3,477830,department1,10,CC7,P6,EMP9,REF9,25,Sundsvall,2016/11/16 17:06:29,Test_category8
supplier2,622231,department6,3,CC7,P0,EMP2,REF8,25,Norrkoping,2024/10/09 14:25:52,Test_category3
supplier8,843086,department0,3,CC2,P7,EMP9,REF4,0,Sundsvall,2022/08/27 10:29:05,Test_category8
supplier6,23463,department7,2,CC3,P0,EMP9,REF5,20,Gothenburg,2016/08/10 12:45:30,Test_category9
supplier1,710795,department2,6,CC7,P9,EMP5,REF9,20,Gothenburg,2022/07/26 10:26:37,Test_category0
supplier2,119070,department2,5,CC9,P2,EMP4,REF2,20,Norrkoping,2020/12/01 12:54:44,Test_category10
supplier0,318979,department4,6,CC5,P7,EMP6,REF8,10,Lulea,2021/04/28 14:25:03,Test_category8
supplier7,774839,department3,10,CC2,P2,EMP2,REF2,25,Norrkoping,2016/02/07 17:09:30,Test_category7
supplier3,819963,department9,5,CC0,P3,EMP5,REF3,0,Skovde,2021/12/20 16:28:16,Test_category1
supplier7,713396,department1,5,CC3,P2,EMP10,REF6,0,Gothenburg,2020/11/19 15:38:17,Test_category7
supplier6,294017,department5,0,CC2,P8,EMP6,REF0,25,Vaxjo,2016/08/22 09:56:51,Test_category9
supplier8,603802,department5,4,CC3,P9,EMP8,REF5,25,Norrkoping,2019/10/21 17:23:58,Test_category0
supplier10,392695,department5,3,CC3,P5,EMP8,REF6,20,Uppsala,2017/04/22 13:35:57,Test_category9
supplier8,902232,department3,2,CC7,P0,EMP3,REF9,10,Uppsala,2022/01/29 13:50:09,Test_category10
supplier2,433050,department1,5,CC8,P0,EMP10,REF9,25,Lulea,2024/05/06 14:49:47,Test_category9
supplier5,44351,department5,1,CC5,P7,EMP2,REF4,10,Gothenburg,2016/09/11 10:52:29,Test_category5
supplier5,777347,department0,5,CC7,P8,EMP5,REF10,0,Lindkoping,2023/08/08 10:07:26,Test_category9
supplier3,179427,department7,3,CC1,P5,EMP10,REF1,25,Vaxjo,2023/08/25 13:00:53,Test_category4
supplier8,126305,department8,0,CC0,P7,EMP2,REF8,20,Skovde,2019/08/20 09:05:20,Test_category6
supplier9,579962,department3,3,CC4,P0,EMP9,REF5,25,Sundsvall,2019/04/30 17:52:50,Test_category5
supplier8,710286,department6,1,CC4,P2,EMP4,REF0,10,Gothenburg,2021/12/12 15:49:06,Test_category2
supplier4,867930,department2,6,CC5,P3,EMP8,REF10,10,Uppsala,2022/10/12 12:49:00,Test_category0
supplier0,304722,department2,10,CC8,P9,EMP1,REF2,0,Lulea,2022/03/11 12:47:35,Test_category0
supplier3,415434,department10,8,CC2,P10,EMP0,REF9,10,Skovde,2016/10/01 10:38:53,Test_category0
supplier8,270610,department2,4,CC9,P2,EMP5,REF4,25,Lulea,2018/01/21 14:38:26,Test_category10
supplier10,891600,department5,1,CC3,P5,EMP0,REF4,20,Uppsala,2017/03/10 15:41:37,Test_category6
supplier5,962321,department10,2,CC1,P9,EMP8,REF3,10,Uppsala,2019/04/17 13:16:52,Test_category8
supplier3,717870,department4,0,CC5,P10,EMP10,REF4,10,Norrkoping,2020/04/11 15:28:49,Test_category10
supplier7,508630,department9,0,CC7,P10,EMP1,REF9,20,Gothenburg,2019/12/09 10:05:28,Test_category4
supplier4,632407,department5,4,CC5,P7,EMP8,REF3,10,Stockholm,2023/07/16 14:46:54,Test_category2
supplier6,600334,department4,9,CC4,P8,EMP2,REF0,0,Lulea,2016/05/03 10:03:49,Test_category4
supplier4,411035,department1,8,CC3,P7,EMP8,REF2,25,Skovde,2022/07/13 16:57:02,Test_category2
supplier10,506528,department5,10,CC7,P7,EMP4,REF1,25,Stockholm,2021/03/31 13:13:33,Test_category3
supplier4,570360,department10,8,CC2,P0,EMP8,REF0,25,Skovde,2022/08/06 12:21:26,Test_category3
supplier5,153991,department7,2,CC8,P3,EMP7,REF6,25,Vaxjo,2019/06/13 08:14:17,Test_category10
supplier1,579289,department8,4,CC8,P8,EMP1,REF0,25,Uppsala,2015/10/03 12:59:13,Test_category9
supplier9,926546,department5,3,CC3,P6,EMP6,REF8,0,Sundsvall,2016/08/27 08:48:40,Test_category9
supplier9,553172,department4,4,CC5,P4,EMP4,REF8,25,Vaxjo,2023/02/25 12:36:32,Test_category6
supplier5,106073,department10,9,CC6,P5,EMP4,REF7,25,Lulea,2017/01/12 10:27:19,Test_category6
supplier4,941998,department3,5,CC3,P10,EMP3,REF8,10,Sundsvall,2016/10/14 09:42:57,Test_category2
supplier1,125748,department2,10,CC2,P0,EMP7,REF0,10,Gothenburg,2015/10/27 13:38:35,Test_category4
supplier4,413778,department5,4,CC7,P10,EMP5,REF1,10,Norrkoping,2018/06/18 17:27:29,Test_category10
supplier10,91194,department10,0,CC1,P9,EMP10,REF3,0,Sundsvall,2018/09/25 10:26:00,Test_category5
supplier9,800974,department5,5,CC6,P5,EMP4,REF7,20,Norrkoping,2018/10/18 17:55:41,Test_category10
supplier0,976487,department9,6,CC3,P2,EMP0,REF5,10,Stockholm,2015/09/29 09:44:40,Test_category5
supplier5,518398,department9,8,CC2,P2,EMP7,REF5,25,Uppsala,2018/03/30 12:29:37,Test_category0
supplier1,197938,department1,8,CC2,P0,EMP5,REF1,25,Gothenburg,2018/12/14 08:28:28,Test_category7
supplier9,480524,department8,2,CC6,P10,EMP2,REF9,10,Lulea,2021/01/31 12:29:02,Test_category5
supplier1,756653,department8,6,CC3,P4,EMP7,REF1,25,Lulea,2015/01/25 08:01:56,Test_category4
supplier3,964218,department4,8,CC7,P0,EMP6,REF9,25,Skovde,2017/01/03 15:45:39,Test_category6
supplier2,390376,department2,10,CC0,P0,EMP7,REF8,20,Lindkoping,2017/03/03 16:26:18,Test_category9
supplier5,952089,department8,0,CC4,P7,EMP0,REF8,10,Malmo,2023/10/19 10:41:21,Test_category3
supplier8,264279,department4,4,CC8,P4,EMP3,REF8,20,Skovde,2025/01/10 12:38:08,Test_category9
supplier0,19330,department4,5,CC5,P1,EMP10,REF7,0,Vaxjo,2016/10/03 14:53:05,Test_category2
supplier8,293609,department5,5,CC6,P3,EMP3,REF9,10,Lulea,2019/11/12 11:28:11,Test_category3
supplier9,43333,department3,8,CC9,P7,EMP10,REF5,20,Skovde,2019/11/20 17:58:46,Test_category7
supplier3,266781,department10,2,CC1,P8,EMP5,REF6,25,Stockholm,2021/01/09 15:32:31,Test_category1
